,person_age,person_income,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_own,home_mortgage
28368,32,30000,3.0,-0.26697081618436225,10000,10.99,0.33,0,9,0,0
4753,23,52000,7.0,-0.34124694318944354,10000,7.88,0.19,0,2,0,1
20072,22,25000,1.0,-0.34124694318944354,1600,10.25,0.06,0,2,0,0
50010,41,38000,4.0,0.31837825526225194,3000,6.99,0.08,0,14,0,0
21157,22,55000,6.0,-0.26697081618436225,5000,9.91,0.09,0,2,0,0
36106,28,48000,1.0,-0.34124694318944354,4000,11.49,0.08,0,9,0,0
10740,22,48000,1.0,0.31837825526225194,9600,13.16,0.2,0,4,0,0
47935,23,43200,7.0,0.31837825526225194,5000,7.29,0.12,0,2,0,0
34182,24,84996,1.0,-0.2362778376648724,2500,10.74,0.03,0,3,0,1
2267,29,40000,13.0,-0.26697081618436225,6000,10.25,0.15,0,7,0,0
23176,27,50000,6.0,0.08069432625986454,3600,11.36,0.07,0,5,0,0
57636,22,44000,0.0,0.31837825526225194,5600,7.29,0.13,0,2,0,1
52375,24,72000,0.0,-0.34124694318944354,5000,10.74,0.07,0,2,0,1
44511,26,78000,1.0,0.08069432625986454,15000,10.99,0.19,0,4,0,0
24578,31,110000,6.0,-0.26697081618436225,5000,9.99,0.05,0,10,0,1
40963,30,40000,8.0,0.31837825526225194,7000,7.9,0.17,0,6,0,0
30108,30,100000,7.0,0.31837825526225194,6000,6.03,0.06,0,6,0,1
8228,27,33600,4.0,0.4841067276764486,5000,13.49,0.15,0,6,0,0
1853,28,46000,12.0,-0.34124694318944354,11000,18.39,0.24,1,9,0,1
14410,24,49500,5.0,-0.26697081618436225,12000,10.36,0.24,0,4,0,0
55326,22,83004,3.0,0.4841067276764486,4000,6.99,0.05,0,4,0,1
23225,25,32000,3.0,0.08069432625986454,7000,10.99,0.22,0,3,0,1
21344,25,44000,9.0,-0.26697081618436225,12750,14.22,0.29,1,2,0,0
28179,47,65000,3.0,-0.26697081618436225,4500,11.99,0.07,0,13,0,0
39885,24,65000,0.0,0.31837825526225194,4000,10.99,0.06,0,2,0,0
15186,25,160000,5.0,0.31837825526225194,20000,15.27,0.13,1,2,0,1
11239,34,50000,7.0,0.4841067276764486,5500,7.9,0.11,0,7,0,1
37978,28,60000,4.0,-0.2362778376648724,20000,12.18,0.33,0,5,1,0
42319,26,94700,1.0,-0.34124694318944354,9500,7.49,0.1,0,4,0,1
4776,27,110000,6.0,0.4841067276764486,25000,12.42,0.23,0,8,0,0
2568,25,24996,0.0,0.08069432625986454,5000,5.99,0.2,0,4,0,0
41492,28,115000,7.0,0.4841067276764486,3400,7.88,0.03,0,9,0,0
17055,35,100000,5.0,0.4841067276764486,15000,9.88,0.15,0,7,0,1
48946,36,60000,4.0,-0.26697081618436225,6000,13.99,0.1,1,13,0,0
57053,26,72000,7.0,0.31837825526225194,10000,13.85,0.14,1,4,0,1
46604,29,30000,0.0,-0.34124694318944354,1000,14.96,0.03,1,10,0,0
25595,22,52000,1.0,0.31837825526225194,10000,13.22,0.19,0,2,0,0
3938,26,36000,2.0,-0.34124694318944354,4800,12.68,0.13,1,4,0,0
36322,23,33000,8.0,-0.26697081618436225,12000,19.82,0.36,0,4,0,1
33730,22,50000,6.0,0.31837825526225194,8000,10.62,0.16,0,4,1,0
30619,23,66000,7.0,0.4841067276764486,12000,8.49,0.18,0,2,0,1
19871,24,60000,7.0,0.08069432625986454,10000,13.22,0.17,1,4,0,1
35590,25,80000,3.0,-0.34124694318944354,4000,12.53,0.05,1,4,0,0
54281,28,60000,4.0,0.31837825526225194,10000,8.9,0.17,0,5,0,0
44863,32,165000,4.0,0.4841067276764486,25000,7.9,0.15,0,8,0,1
55276,40,36000,2.0,0.31837825526225194,5000,9.99,0.14,0,17,0,0
55255,35,50000,17.0,0.4841067276764486,15000,10.62,0.3,0,10,0,1
51254,24,120000,1.0,0.31837825526225194,12000,12.53,0.1,0,3,0,0
1254,34,90000,0.0,0.31837825526225194,9000,7.88,0.1,0,6,0,0
56211,23,54000,7.0,-0.34124694318944354,15000,15.99,0.28,0,2,0,1
25511,29,108000,0.0,0.08069432625986454,10000,16.35,0.09,1,5,0,0
49970,23,78000,7.0,0.4841067276764486,5500,5.42,0.07,0,2,0,1
2802,22,62000,6.0,0.4841067276764486,6000,13.23,0.1,1,2,0,0
40825,25,90000,1.0,-0.2362778376648724,21000,6.17,0.23,0,3,0,1
21658,24,44000,2.0,0.31837825526225194,13000,12.68,0.29,1,4,0,0
28645,23,42000,7.0,0.31837825526225194,2000,11.48,0.05,0,2,1,0
29252,24,44004,8.0,0.08069432625986454,7000,14.11,0.16,0,2,0,0
3756,24,26400,1.0,-0.26697081618436225,3000,10.59,0.11,0,2,0,0
32243,30,155000,6.0,0.4841067276764486,25000,10.74,0.16,0,9,0,1
26745,22,96000,6.0,-0.26697081618436225,15000,7.88,0.16,0,4,0,0
45699,23,110000,4.0,0.4841067276764486,5600,12.98,0.05,0,3,0,1
25319,22,59000,6.0,0.4841067276764486,5000,14.84,0.08,0,3,0,0
33265,29,48000,4.0,-0.2362778376648724,7500,7.05,0.16,0,7,0,1
41924,28,80000,4.0,0.4841067276764486,16000,15.7,0.2,0,10,0,0
17575,25,87000,7.0,0.31837825526225194,12000,15.99,0.14,1,2,0,1
38039,23,36000,4.0,0.08069432625986454,8000,6.54,0.22,0,3,0,1
5786,23,108000,7.0,0.31837825526225194,12000,11.49,0.11,0,4,0,1
19425,22,75000,6.0,0.31837825526225194,6625,6.62,0.09,0,4,0,1
14386,22,40000,6.0,0.31837825526225194,10250,13.57,0.27,1,4,1,0
47420,25,54000,4.0,-0.26697081618436225,8000,10.65,0.15,0,2,0,0
744,23,108000,3.0,0.4841067276764486,35000,15.62,0.32,0,2,0,0
33658,28,30000,0.0,-0.34124694318944354,8000,12.18,0.27,0,8,0,0
45301,25,120000,5.0,-0.2362778376648724,18000,14.26,0.15,1,4,0,0
35324,25,32000,2.0,0.4841067276764486,12000,7.88,0.38,0,3,0,0
41944,26,42000,2.0,-0.26697081618436225,6000,6.62,0.14,0,2,0,0
45091,30,55000,4.0,0.4841067276764486,4200,9.91,0.08,0,10,0,0
30775,22,130000,6.0,0.08069432625986454,10000,7.14,0.08,0,3,0,1
5340,25,30000,9.0,0.4841067276764486,10000,13.85,0.33,1,4,0,0
11044,38,67200,2.0,-0.34124694318944354,5500,12.69,0.08,0,12,0,0
53547,25,50000,2.0,0.31837825526225194,10000,9.99,0.2,0,3,0,1
8417,24,33000,4.0,0.31837825526225194,3000,12.68,0.09,0,4,0,0
30076,24,60000,8.0,-0.26697081618436225,6000,6.91,0.1,0,3,0,0
39590,39,55000,3.0,-0.26697081618436225,10000,10.99,0.18,0,11,0,0
51534,23,50000,5.0,0.08069432625986454,7000,8.49,0.14,0,3,1,0
8942,47,31200,1.0,-0.34124694318944354,6000,12.99,0.19,0,14,0,0
36317,26,90000,0.0,-0.2362778376648724,25000,11.36,0.28,0,4,0,1
53858,26,54000,10.0,-0.34124694318944354,15000,14.59,0.28,1,3,0,0
39104,35,112000,0.0,0.31837825526225194,3000,7.9,0.03,0,6,0,0
9047,23,42500,3.0,-0.34124694318944354,10000,6.92,0.24,0,4,0,0
28194,22,39000,6.0,-0.26697081618436225,10000,8.94,0.26,0,3,0,0
37083,23,36000,5.0,0.08069432625986454,4000,12.42,0.11,0,4,0,0
4948,30,65000,3.0,0.4841067276764486,12000,8.49,0.18,0,8,0,1
30139,23,40000,0.0,0.31837825526225194,5000,7.49,0.13,0,2,0,0
27176,28,41000,0.0,-0.26697081618436225,12000,7.9,0.29,0,6,0,0
39124,40,74000,7.0,-0.26697081618436225,10200,12.53,0.14,0,17,0,0
44600,36,42000,2.0,0.4841067276764486,15000,16.0,0.36,1,17,0,0
53917,29,70000,2.0,0.31837825526225194,8000,12.68,0.11,0,5,0,1
56364,38,74400,16.0,-0.34124694318944354,15000,10.38,0.2,0,11,0,1
529,29,67000,13.0,0.08069432625986454,15900,13.04,0.23,1,9,0,0
4829,25,95000,9.0,-0.34124694318944354,4000,10.99,0.04,0,4,0,1
39949,25,34000,4.0,0.4841067276764486,7500,9.76,0.22,0,4,0,0
23830,30,68000,4.0,0.31837825526225194,7400,10.99,0.11,0,7,0,0
33255,23,78504,7.0,0.31837825526225194,10000,10.74,0.13,0,3,0,0
17283,28,30000,2.0,-0.26697081618436225,3000,11.99,0.1,0,5,0,0
14797,21,30992,3.0,0.08069432625986454,8400,14.72,0.26,1,3,0,0
13618,39,55000,4.0,-0.2362778376648724,7500,11.86,0.14,0,11,0,1
12033,26,143485,10.0,0.08069432625986454,10000,10.62,0.07,0,2,0,1
34119,29,85000,13.0,-0.26697081618436225,10000,12.98,0.12,0,9,0,1
45742,24,120000,2.0,-0.34124694318944354,8000,10.37,0.07,0,4,0,1
46149,24,54400,3.0,-0.26697081618436225,4000,12.61,0.07,1,2,0,0
561,23,24000,7.0,-0.34124694318944354,3500,14.11,0.14,1,3,0,0
27541,24,60000,8.0,-0.2362778376648724,15000,7.88,0.25,0,2,0,0
19979,25,60000,6.0,-0.26697081618436225,5000,7.9,0.08,0,3,0,0
44734,32,70000,9.0,0.4841067276764486,3200,6.03,0.05,0,7,0,1
40602,30,90000,4.0,-0.34124694318944354,24000,10.99,0.26,0,10,0,0
20757,24,30000,1.0,-0.26697081618436225,5000,6.03,0.17,0,3,0,0
24698,24,34000,4.0,-0.34124694318944354,5000,14.09,0.15,0,4,0,0
52719,37,60000,0.0,-0.26697081618436225,10000,13.06,0.17,0,11,0,0
33327,24,90000,7.0,-0.34124694318944354,6000,5.42,0.07,0,4,0,1
29581,33,45600,0.0,0.08069432625986454,4800,7.88,0.11,0,7,0,0
53717,35,125000,3.0,-0.34124694318944354,15250,13.61,0.12,0,8,0,1
49882,25,81996,7.0,-0.26697081618436225,20000,13.85,0.25,0,3,0,0
34047,24,43000,4.0,-0.26697081618436225,22800,14.27,0.48,1,4,0,0
29876,25,26000,0.0,0.4841067276764486,5500,10.62,0.21,0,3,0,0
3294,25,38400,3.0,-0.26697081618436225,10000,10.38,0.26,0,3,0,0
33165,22,77100,6.0,0.08069432625986454,3500,13.11,0.41,0,2,0,1
1477,29,120000,3.0,-0.34124694318944354,10000,6.03,0.08,0,9,0,0
16818,23,73440,7.0,0.08069432625986454,7000,7.49,0.1,0,2,0,1
3674,21,40000,5.0,0.4841067276764486,4000,9.63,0.1,0,4,0,0
26678,25,77000,9.0,-0.34124694318944354,3000,16.89,0.04,0,2,0,1
45359,23,36000,7.0,0.4841067276764486,4800,7.51,0.13,0,4,0,0
47735,31,70000,6.0,0.4841067276764486,6000,7.49,0.09,0,9,0,1
42074,24,90000,0.0,-0.26697081618436225,13000,8.94,0.14,0,4,0,0
43322,27,75000,5.0,0.4841067276764486,12000,11.71,0.16,0,7,0,1
1891,28,55000,13.0,0.4841067276764486,8000,6.99,0.15,0,10,0,1
9658,22,75000,4.0,0.08069432625986454,10000,6.62,0.13,0,2,0,0
32041,37,48000,3.0,-0.26697081618436225,10000,7.88,0.21,0,14,0,1
13658,25,50000,0.0,0.31837825526225194,4000,12.61,0.08,1,4,0,1
49387,27,64000,0.0,-0.26697081618436225,12800,8.38,0.2,0,6,0,0
20576,29,85000,0.0,-0.2362778376648724,10000,12.87,0.12,0,5,0,1
35208,26,90000,10.0,0.4841067276764486,12000,10.74,0.13,0,3,0,0
18921,24,34999,6.0,-0.2362778376648724,12375,7.51,0.34,0,3,0,1
24053,23,60000,0.0,0.4841067276764486,6000,7.4,0.1,0,2,0,0
24902,22,42500,6.0,0.08069432625986454,12000,12.21,0.28,0,3,0,0
39479,25,80000,9.0,-0.26697081618436225,16800,6.62,0.21,0,4,0,1
29466,26,100000,3.0,0.31837825526225194,15000,11.99,0.15,0,4,0,1
51049,22,108000,5.0,0.4841067276764486,10000,11.71,0.09,0,4,0,0
3242,27,65000,7.0,0.08069432625986454,9000,12.69,0.14,0,6,0,1
38760,22,60000,5.0,0.31837825526225194,6500,7.49,0.11,0,2,0,1
25994,27,65000,6.0,0.31837825526225194,6000,8.49,0.09,0,9,0,0
38015,53,48000,0.0,0.08069432625986454,13000,11.83,0.27,0,30,0,0
47849,29,30000,0.0,-0.34124694318944354,10000,10.99,0.33,0,5,0,0
54491,31,60000,15.0,0.08069432625986454,10000,9.91,0.17,0,7,0,1
18742,22,60000,7.0,0.31837825526225194,8000,10.99,0.13,0,2,0,0
27163,25,24000,2.0,0.08069432625986454,1200,7.4,0.05,0,4,1,0
3514,26,40000,5.0,-0.26697081618436225,9000,5.99,0.23,0,2,0,0
14107,22,45000,7.0,0.4841067276764486,14000,11.36,0.31,0,3,0,0
11760,23,61500,0.0,0.4841067276764486,12000,14.22,0.19,0,3,0,0
35063,28,37000,4.0,0.4841067276764486,16000,6.99,0.43,0,8,0,0
23212,34,95000,18.0,0.08069432625986454,2400,13.48,0.03,1,7,0,1
36101,36,57600,1.0,0.08069432625986454,10000,10.37,0.17,0,16,0,0
58544,25,102000,9.0,-0.26697081618436225,25000,10.99,0.24,0,2,0,1
47635,26,51600,0.0,-0.26697081618436225,1600,15.28,0.03,0,3,0,1
7130,27,25000,4.0,0.4841067276764486,4000,10.99,0.16,0,10,0,0
38621,24,45000,5.0,-0.34124694318944354,10000,8.9,0.22,0,2,0,0
23669,25,85000,9.0,0.08069432625986454,20000,6.54,0.24,0,2,0,0
26278,28,60000,12.0,-0.2362778376648724,10000,7.88,0.17,0,5,0,1
15111,24,29000,6.0,0.08069432625986454,6250,14.84,0.22,0,3,0,0
31498,28,62000,10.0,-0.34124694318944354,6000,7.9,0.1,0,7,0,1
43288,36,80000,6.0,0.08069432625986454,17000,7.51,0.21,0,12,0,1
10417,22,36000,6.0,-0.34124694318944354,4000,6.76,0.11,0,3,0,1
29309,44,38000,2.0,-0.26697081618436225,3000,13.49,0.08,0,13,0,0
35025,23,55000,7.0,0.31837825526225194,6000,7.74,0.11,0,4,0,1
44392,36,50000,6.0,-0.26697081618436225,5000,9.99,0.1,0,17,0,0
16400,24,36021,8.0,-0.34124694318944354,5500,13.16,0.15,1,2,0,0
15747,23,32000,0.0,-0.34124694318944354,8000,8.94,0.25,0,2,0,0
8060,24,200004,2.0,-0.26697081618436225,10000,9.45,0.05,0,3,0,0
49579,31,40000,1.0,0.4841067276764486,2000,13.49,0.05,1,9,0,0
51672,25,51000,9.0,0.08069432625986454,4000,10.25,0.08,0,2,0,0
30091,23,48000,3.0,0.31837825526225194,17375,13.49,0.36,1,4,0,0
56504,24,100000,2.0,-0.2362778376648724,7000,12.42,0.07,0,4,0,0
24258,32,155000,9.0,0.31837825526225194,25000,10.74,0.16,0,6,0,1
6172,22,60000,1.0,0.31837825526225194,3000,7.49,0.05,0,4,0,1
40527,25,34000,3.0,-0.2362778376648724,5000,10.83,0.15,0,4,0,1
13064,22,59000,1.0,0.31837825526225194,13000,15.31,0.22,1,3,0,0
6971,24,40000,1.0,0.31837825526225194,6000,6.03,0.15,0,2,0,0
4283,28,39000,12.0,-0.2362778376648724,10000,16.77,0.25,0,8,0,1
20548,28,37000,12.0,-0.26697081618436225,10000,6.62,0.27,0,8,0,0
20672,25,40000,5.0,0.08069432625986454,10000,7.88,0.25,0,3,0,0
51113,25,40000,5.0,-0.2362778376648724,4000,13.48,0.1,0,4,0,1
6702,27,32500,11.0,0.31837825526225194,12000,8.94,0.37,0,5,0,1
41753,28,120000,1.0,0.4841067276764486,25000,16.77,0.21,0,10,0,1
3984,38,36000,6.0,-0.34124694318944354,6000,16.45,0.17,1,12,0,0
30430,22,46000,1.0,-0.34124694318944354,15000,14.11,0.32,0,3,0,0
19894,36,80000,1.0,0.08069432625986454,21000,15.62,0.26,0,12,0,1
34796,21,35000,4.0,0.31837825526225194,3500,7.4,0.1,0,4,0,1
47606,22,28800,2.0,-0.26697081618436225,1200,11.83,0.04,0,2,0,0
1223,38,40000,2.0,-0.34124694318944354,4800,9.96,0.12,0,12,0,0
21340,26,64800,5.0,-0.26697081618436225,6000,11.99,0.09,0,2,0,1
54494,23,50000,3.0,0.4841067276764486,5000,10.36,0.1,0,2,0,0
21524,24,51480,5.0,-0.2362778376648724,8000,11.83,0.16,0,2,0,0
5015,24,110000,8.0,0.4841067276764486,5000,11.49,0.05,0,2,0,1
34838,24,44000,0.0,0.4841067276764486,12000,16.45,0.27,0,4,0,0
41198,26,36000,0.0,0.31837825526225194,6400,11.49,0.17,0,3,0,0
38437,21,28000,0.0,-0.34124694318944354,7000,13.99,0.26,0,3,0,0
16599,22,48000,6.0,0.4841067276764486,14000,6.62,0.3,0,2,0,1
14971,27,20000,3.0,0.4841067276764486,5000,13.49,0.25,0,8,0,0
40184,51,120000,3.0,0.08069432625986454,12000,7.88,0.1,0,24,0,1
34850,29,135000,5.0,-0.26697081618436225,25000,11.12,0.19,0,8,0,1
29880,25,52000,3.0,-0.34124694318944354,12000,11.99,0.23,0,2,0,0
35033,22,44000,6.0,-0.34124694318944354,15000,12.21,0.34,0,4,0,0
28955,22,79000,6.0,-0.26697081618436225,4000,6.76,0.05,0,3,0,1
43308,23,30000,7.0,-0.26697081618436225,8400,15.28,0.28,0,4,0,0
6577,31,54383,9.0,-0.34124694318944354,18000,6.54,0.32,0,6,0,0
32510,26,50000,0.0,0.08069432625986454,10000,13.61,0.2,1,3,0,0
15237,23,12000,0.0,-0.34124694318944354,2400,14.59,0.2,0,3,0,0
5911,45,90000,13.0,0.4841067276764486,5000,10.99,0.06,0,12,0,1
12723,26,54000,10.0,-0.26697081618436225,11200,14.26,0.21,1,2,0,0
48814,23,62500,7.0,-0.26697081618436225,15000,10.99,0.24,0,2,0,1
22038,22,42000,5.0,0.31837825526225194,7000,7.88,0.17,0,2,0,0
15622,31,150000,9.0,-0.34124694318944354,9000,5.42,0.06,0,7,0,1
52887,32,118000,16.0,-0.2362778376648724,11000,11.49,0.1,0,7,0,1
13268,32,57600,4.0,0.08069432625986454,4800,7.51,0.08,0,8,0,0
51188,30,175000,0.0,0.08069432625986454,15000,9.62,0.09,1,7,0,0
55713,22,55000,6.0,0.31837825526225194,5000,11.71,0.09,0,2,0,0
50077,29,54000,9.0,-0.26697081618436225,12000,13.16,0.22,0,8,0,1
54078,24,48000,8.0,0.4841067276764486,3600,16.0,0.07,1,2,0,0
39960,34,48000,2.0,0.31837825526225194,10000,12.99,0.21,0,7,0,0
45546,22,72000,6.0,-0.26697081618436225,15000,7.88,0.21,0,3,0,1
13733,27,60000,9.0,0.08069432625986454,5000,7.49,0.08,0,6,0,1
12452,69,26400,3.0,-0.26697081618436225,6000,11.48,0.23,0,20,0,0
55512,23,52800,7.0,0.31837825526225194,4800,6.76,0.09,0,4,0,1
22575,33,30000,2.0,-0.2362778376648724,6000,7.51,0.2,0,6,0,0
33397,29,58000,4.0,-0.26697081618436225,10000,7.9,0.17,0,5,0,1
48846,29,47800,6.0,-0.26697081618436225,14000,5.42,0.28,0,7,0,1
1789,30,39000,2.0,0.08069432625986454,3000,10.59,0.08,0,9,0,0
38857,37,42000,2.0,-0.34124694318944354,4200,9.99,0.1,0,12,0,1
21053,29,113000,13.0,-0.2362778376648724,25000,11.36,0.22,0,9,0,1
9361,38,50000,5.0,-0.26697081618436225,6000,11.49,0.12,0,17,0,0
47109,37,39000,2.0,0.31837825526225194,4000,11.86,0.1,0,15,0,0
41450,30,25000,6.0,0.4841067276764486,4125,12.42,0.17,0,7,0,0
9281,23,80000,4.0,0.4841067276764486,5000,15.62,0.06,1,4,0,0
728,27,62200,8.0,0.08069432625986454,15000,12.21,0.24,0,9,0,0
6311,25,45000,0.0,-0.34124694318944354,6000,6.17,0.13,0,3,0,1
28272,35,51000,3.0,0.4841067276764486,16000,13.57,0.33,0,6,1,0
47671,23,44000,1.0,-0.34124694318944354,10000,13.49,0.23,1,4,0,0
24312,24,80000,8.0,0.31837825526225194,4000,6.62,0.05,0,2,0,1
43972,37,26208,2.0,-0.34124694318944354,3000,11.89,0.12,0,15,0,0
22215,24,45000,8.0,-0.34124694318944354,4000,6.03,0.09,0,3,0,1
21060,23,52000,6.0,0.31837825526225194,12000,11.11,0.23,0,2,0,1
36100,22,70000,4.0,0.4841067276764486,8400,7.51,0.12,0,2,0,1
8121,27,60000,9.0,-0.34124694318944354,3000,11.49,0.05,0,9,0,1
13480,24,36000,2.0,0.4841067276764486,12375,7.91,0.34,0,4,0,1
13157,21,85000,1.0,0.31837825526225194,6000,8.9,0.07,0,3,0,0
18639,25,65000,0.0,0.08069432625986454,8000,10.71,0.12,0,3,0,1
27173,31,75000,4.0,0.31837825526225194,18000,7.9,0.24,0,10,0,1
51882,44,36000,6.0,0.4841067276764486,1000,10.59,0.03,0,11,0,1
31750,23,48000,0.0,0.31837825526225194,15000,6.92,0.31,0,4,0,0
39749,28,42000,7.0,0.4841067276764486,6000,13.98,0.14,0,5,1,0
29103,26,36000,2.0,-0.26697081618436225,10000,19.29,0.28,0,2,0,0
22747,26,74000,10.0,-0.34124694318944354,8000,11.49,0.11,0,3,0,0
57634,33,120000,4.0,0.31837825526225194,4000,7.14,0.03,0,8,0,1
41335,29,62050,13.0,-0.26697081618436225,5000,13.35,0.08,0,5,0,1
11849,25,84000,3.0,0.31837825526225194,8000,16.0,0.1,1,3,0,1
27506,23,48000,4.0,-0.34124694318944354,1400,14.79,0.03,1,3,0,1
14137,22,44000,6.0,0.08069432625986454,5000,12.53,0.11,0,3,0,1
15373,23,73500,7.0,0.4841067276764486,15000,12.99,0.2,0,2,0,0
7874,25,66996,2.0,0.31837825526225194,9250,11.83,0.14,0,4,0,0
11953,24,70000,4.0,0.4841067276764486,9000,7.29,0.13,0,4,0,0
5370,25,48000,2.0,0.08069432625986454,4000,10.99,0.08,0,3,0,0
30926,30,39000,8.0,0.08069432625986454,5000,15.96,0.13,0,8,0,0
1704,28,44196,6.0,0.4841067276764486,7500,11.11,0.17,0,8,0,1
22014,22,70000,6.0,-0.26697081618436225,3000,7.51,0.04,0,4,0,1
46524,24,36000,1.0,-0.26697081618436225,11000,13.11,0.31,0,4,0,0
57804,25,48000,2.0,0.4841067276764486,7000,9.91,0.14,0,2,0,0
20004,23,50000,0.0,0.4841067276764486,8000,7.29,0.16,0,3,0,0
35159,22,35000,1.0,0.31837825526225194,5000,5.42,0.14,0,4,0,0
27985,25,62500,6.0,-0.26697081618436225,1200,6.54,0.02,0,3,0,1
38101,42,97000,1.0,0.08069432625986454,18000,16.4,0.19,1,16,0,1
50960,22,42000,4.0,0.31837825526225194,2500,15.62,0.06,1,2,1,0
20369,39,74400,3.0,-0.34124694318944354,8800,12.42,0.12,0,11,0,0
13670,39,78301,11.0,-0.34124694318944354,17500,6.54,0.22,0,11,0,1
14276,37,50000,11.0,-0.2362778376648724,6000,9.99,0.12,0,11,0,0
29293,21,39900,5.0,0.31837825526225194,4000,6.03,0.1,0,4,1,0
9256,23,30000,0.0,0.31837825526225194,10000,12.53,0.33,0,2,0,0
31023,40,70000,2.0,0.31837825526225194,10000,10.65,0.14,0,12,0,0
36984,24,140004,5.0,-0.26697081618436225,5000,6.03,0.03,0,4,1,0
3537,24,34152,5.0,-0.26697081618436225,6500,13.79,0.19,1,4,0,0
50245,26,30000,2.0,0.4841067276764486,3000,7.51,0.1,0,4,0,0
10148,48,95000,18.0,-0.34124694318944354,5000,5.79,0.05,0,17,0,1
20130,23,100000,5.0,-0.34124694318944354,10000,6.17,0.1,0,3,0,1
17180,27,43000,4.0,0.08069432625986454,8000,7.51,0.19,0,10,0,1
17280,21,57200,2.0,-0.34124694318944354,4000,13.11,0.07,1,3,0,1
23465,23,84000,4.0,0.31837825526225194,20000,7.49,0.24,0,4,0,1
28125,28,42328,5.0,-0.26697081618436225,6000,8.63,0.14,0,12,0,0
18392,21,21600,2.0,-0.26697081618436225,10750,13.85,0.51,0,3,1,0
34949,24,50000,7.0,-0.34124694318944354,15000,16.29,0.3,0,3,1,0
36467,22,48500,0.0,0.4841067276764486,20000,12.41,0.41,1,2,0,0
16832,21,40000,2.0,0.31837825526225194,3000,7.51,0.07,0,4,0,0
57492,22,40000,0.0,0.08069432625986454,5000,7.29,0.13,0,4,0,0
45034,24,50000,8.0,-0.2362778376648724,10500,11.48,0.2,0,4,0,0
42951,43,100000,10.0,0.31837825526225194,15000,16.49,0.15,1,15,0,0
22557,22,35000,0.0,0.4841067276764486,3200,10.37,0.09,0,4,0,0
29949,23,39000,0.0,0.4841067276764486,15000,15.28,0.38,0,3,0,0
28218,21,33996,5.0,0.31837825526225194,5000,13.98,0.15,0,2,0,0
4131,23,60000,5.0,-0.26697081618436225,7000,7.14,0.12,0,4,0,1
57895,26,58000,5.0,0.31837825526225194,5000,11.58,0.09,0,3,0,0
11808,25,40000,3.0,0.4841067276764486,6400,12.73,0.16,1,4,0,0
55558,23,80000,1.0,0.31837825526225194,5000,10.74,0.06,0,2,0,1
23057,25,44000,1.0,-0.26697081618436225,2200,6.76,0.05,0,2,0,1
38788,32,60000,0.0,-0.34124694318944354,2500,9.88,0.04,0,7,0,0
12142,42,65000,6.0,-0.26697081618436225,5600,7.49,0.08,0,14,0,1
35859,26,96000,10.0,-0.34124694318944354,6000,5.79,0.06,0,3,0,1
80,26,60000,2.0,-0.34124694318944354,7000,10.62,0.12,0,3,0,0
2225,28,60000,7.0,0.4841067276764486,5000,14.61,0.08,0,5,0,0
6455,25,130000,3.0,0.08069432625986454,7000,12.73,0.05,0,3,0,0
47191,22,58600,6.0,-0.26697081618436225,9500,6.62,0.16,0,3,0,1
45266,31,70000,0.0,-0.26697081618436225,15000,11.89,0.21,0,6,0,1
50218,22,38000,4.0,-0.34124694318944354,6000,10.99,0.16,0,2,0,0
44652,22,31200,0.0,0.08069432625986454,4800,10.37,0.15,0,2,0,0
7327,26,72000,10.0,-0.34124694318944354,1900,11.99,0.03,0,3,0,1
41914,25,50000,2.0,0.31837825526225194,6000,11.14,0.12,0,4,1,0
23041,32,50000,16.0,-0.2362778376648724,8000,7.49,0.16,0,10,1,0
10182,25,45000,2.0,-0.34124694318944354,1800,11.71,0.04,0,2,0,0
49026,24,60000,3.0,0.31837825526225194,8000,13.47,0.13,0,2,0,1
23757,30,110000,1.0,0.4841067276764486,15000,10.37,0.14,0,5,0,1
18793,25,44000,9.0,0.4841067276764486,5000,6.62,0.11,0,3,0,1
30388,22,25000,0.0,-0.34124694318944354,10000,11.34,0.4,0,4,0,0
51501,27,32000,0.0,-0.34124694318944354,5000,11.36,0.16,0,9,0,0
22724,24,35000,4.0,-0.26697081618436225,5000,6.54,0.14,0,2,0,0
52558,23,38000,1.0,-0.34124694318944354,9500,13.22,0.25,0,2,0,0
22478,22,46000,6.0,-0.34124694318944354,4000,6.76,0.09,0,4,0,1
30932,22,54600,6.0,-0.26697081618436225,1500,7.9,0.03,0,3,0,0
42198,47,150000,1.0,-0.2362778376648724,12000,13.11,0.08,1,16,0,1
58073,32,14400,3.0,-0.26697081618436225,3500,12.53,0.25,0,8,0,0
17446,42,38400,6.0,0.08069432625986454,5000,7.51,0.13,0,17,0,1
21728,29,40000,1.0,-0.34124694318944354,4000,10.0,0.1,0,6,0,0
37868,35,73000,17.0,0.08069432625986454,4000,13.23,0.05,1,5,0,1
49154,32,40000,9.0,-0.26697081618436225,2500,12.84,0.06,1,8,0,0
44595,31,54000,14.0,-0.2362778376648724,10000,11.86,0.19,0,5,0,0
33062,27,42000,4.0,-0.34124694318944354,5000,12.69,0.12,0,7,0,0
31755,24,30000,3.0,0.08069432625986454,9000,12.98,0.3,1,4,0,0
16561,24,33000,0.0,-0.26697081618436225,8125,8.49,0.25,0,2,0,0
17583,62,78000,27.0,0.08069432625986454,3000,9.91,0.04,0,19,0,1
