,transaction_time__avg min between sent tnx,transaction_time__avg min between received tnx,transaction_time__time diff between first and last (mins),number_of_transactions__sent tnx,number_of_transactions__received tnx,number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,ether_value__min value received,ether_value__max value received,ether_value__avg val received,ether_value__min val sent,ether_value__max val sent,ether_value__avg val sent,ether_value__min value sent to contract,ether_value__max val sent to contract,ether_value__avg value sent to contract,number_of_transactions__total transactions (including tnx to create contract,ether__total ether sent,ether__total ether received,ether__total ether sent contracts,ether__total ether balance,erc20__total erc20 tnxs,erc20__erc20 total ether received,erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,erc20__erc20 uniq sent addr,erc20_num_of_transactions__erc20 uniq rec addr,erc20_num_of_transactions__erc20 uniq sent addr.1,erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,erc20__erc20 uniq rec token name
6616,34.72,1113.58,8038.07,7,7,0,4,7,0.1,64.664897,14.487223,0.099559,62.314999,14.486748,0.0,0.0,0.0,14,101.4072358,101.4105601,0.0,0.003324284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8267,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,0.0,0.0,288.02,1,1,0,1,1,0.129171,0.129171,0.129171,0.128551,0.128551,0.128551,0.0,0.0,0.0,2,0.12855116,0.12917116,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,2.46,2704.88,5414.67,2,2,0,2,1,1.0,1.0,1.0,0.999466,0.999498,0.999482,0.0,0.0,0.0,4,1.998963258,2.0,0.0,0.001036742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,0.0,4833.17,217492.65,0,45,1,3,0,0.0,1.001143,0.5358729999999999,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,24.11429336,0.0,24.11429336,2.0,1.434802971,0.0,0.0,0.0,2.0,0.0,2.0,0.376591,1.0582120000000002,0.7174010000000001,0.0,0.0,0.0,0.0,2.0
5601,7911.22,16758.17,261580.58,14,9,0,7,8,0.095,13.3149,7.375544,0.0,20.0,6.798845,0.0,0.0,0.0,23,95.18383343,66.3799,0.0,-28.80393343,4.0,69421.07,69421.07,0.0,1.0,3.0,0.0,2.0,0.0,38801.07,23140.35667,69421.07,69421.07,69421.07,1.0,2.0
8923,10351.33,92.92,75525.6,7,33,0,23,4,0.000162,2.49,0.777338,0.1,20.546133,3.663733,0.0,0.0,0.0,40,25.64613331,25.65216031,0.0,0.006027,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,2.0
7271,17974.53,2539.9,385084.78,21,3,0,2,6,0.02,15.079927,5.366642,0.0,8.0,0.771071,0.0,0.0,0.0,24,16.1925,16.09992656,0.0,-0.09257344,4.0,29929.2,46929.2,0.0,2.0,1.0,0.0,1.0,29929.2,29929.2,29929.2,6000.0,29929.2,15643.066669999998,3.0,1.0
2285,0.0,1929.89,291413.78,0,151,1,5,0,0.0,54.99,1.215183,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,183.4927076,0.0,183.4927076,5.0,607.8273022000002,0.0,0.0,0.0,5.0,0.0,5.0,0.0,600.0,121.56546000000002,0.0,0.0,0.0,0.0,5.0
8808,262.68,197.66,50572.37,109,111,0,104,54,0.01,193.5,14.689887,0.0,680.0,14.959357999999998,0.0,0.0,0.0,220,1630.57,1630.577419,0.0,0.007419133,211.0,964541.1933,958145.8563,0.0,14.0,112.0,0.0,41.0,0.0,250000.0,6606.446529999998,0.0,493245.0,14740.70548,34.0,41.0
1032,2.16,3713.95,11148.32,3,3,0,3,1,0.377281,39.995,15.399114,0.376861,39.99458,15.398694,0.0,0.0,0.0,6,46.19608321,46.19734321,0.0,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,0.0,791.88,270209.42,1,2,0,1,1,60.0,70.0,65.0,129.99916000000002,129.99916000000002,129.99916000000002,0.0,0.0,0.0,3,129.99916000000002,130.0,0.0,0.00084,8.0,4775.41468,0.0,0.0,0.0,8.0,0.0,8.0,0.0,2600.0,596.926835,0.0,0.0,0.0,0.0,8.0
807,80.49,8453.46,17067.9,2,2,0,2,2,0.001,4.830858999999999,2.41593,0.000517,4.830388,2.415452,0.0,0.0,0.0,4,4.830904524,4.83185916,0.0,0.000954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,870.44,270.63,781301.98,106,2546,0,7,5,0.004764,1037.99,2.9483,0.0,1220.372404,70.834314,0.0,0.0,0.0,2652,7508.437245,7506.372425,0.0,-2.064819981,13.0,8200.114274,5530.974,0.0,1.0,10.0,0.0,11.0,0.0,3997.5316,683.342856,5530.974,5530.974,5530.974,1.0,11.0
4037,0.0,0.0,130068.93,1,1,0,1,1,0.112211,0.112211,0.112211,0.112127,0.112127,0.112127,0.0,0.0,0.0,2,0.11212697,0.11221097,0.0,8.4e-05,1.0,0.008452437,0.0,0.0,0.0,1.0,0.0,1.0,0.008452,0.008452,0.008452,0.0,0.0,0.0,0.0,1.0
6000,109.48,0.0,328.45,3,2,0,2,3,48.651434,52.348566,50.5,2.0,63.11409499999999,33.666004,0.0,0.0,0.0,5,100.9980123,101.0,0.0,0.001987749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,0.0,6793.44,319291.53,0,47,1,3,0,0.0,1.042086,0.885775,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,41.63143931,0.0,41.63143931,2.0,1.374871023,0.0,0.0,0.0,2.0,0.0,2.0,0.527566,0.847306,0.6874359999999999,0.0,0.0,0.0,0.0,2.0
4003,0.0,0.0,5.33,1,1,0,1,1,0.439194,0.439194,0.439194,0.438574,0.438574,0.438574,0.0,0.0,0.0,2,0.43857364,0.43919364,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,4.9,27760.76,305402.67,7,11,0,9,1,0.001,23.0,4.209306,0.09642,22.999311,6.611650999999998,0.0,0.0,0.0,18,46.2815583,46.30236276,0.0,0.020804457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,0.0,0.0,62.82,1,1,0,1,1,0.953062,0.953062,0.953062,0.952558,0.952558,0.952558,0.0,0.0,0.0,2,0.95255826,0.95306226,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,0.0,1137.25,665291.3,0,585,1,6,0,0.0,1.543311,0.944883,0.0,0.0,0.0,0.0,0.0,0.0,586,0.0,552.7568331,0.0,552.7568331,2.0,1.606427442,0.0,0.0,0.0,2.0,0.0,2.0,0.45422,1.152207,0.803214,0.0,0.0,0.0,0.0,2.0
3032,0.0,797.0,3188.0,0,4,1,2,0,0.000991,2.000111,0.835276,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,3.341102706,0.0,3.341102706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,161.92,0.82,325.48,2,2,0,2,2,47.298612,53.701388,50.5,5.0,95.998974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,0.0,28348.18,226785.43,0,8,1,4,0,0.0,26.273945,4.602367,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,36.81893952,0.0,36.81893952,2.0,0.402601554,0.0,0.0,0.0,2.0,0.0,2.0,0.037663,0.364938,0.201301,0.0,0.0,0.0,0.0,2.0
694,0.0,1832.87,291427.1,0,159,1,3,0,0.0,1.3157450000000002,0.49167,0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,78.17548944,0.0,78.17548944,3.0,53.59885269,0.0,0.0,0.0,3.0,0.0,3.0,0.0,52.482882,17.866284,0.0,0.0,0.0,0.0,3.0
2124,0.0,0.0,9254.08,1,1,0,1,1,4.995,4.995,4.995,4.99458,4.99458,4.99458,0.0,0.0,0.0,2,4.99457998,4.995,0.0,0.00042002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,4.57,6087.57,834605.03,133,137,0,6,2,0.19,99.160242,10.700669,0.18958,99.159139,11.021655,0.0,0.0,0.0,270,1465.880065,1465.991706,0.0,0.111640448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,61.03,36.74,394171.35,1103,8897,0,489,488,0.0,1999.998587,9.526978,0.1,5999.999,75.747375,0.0,0.0,0.0,10000,83549.355,84761.52103999999,0.0,1212.166041,15.0,9541.47969,0.0,0.0,0.0,8.0,0.0,13.0,0.0,4730.216746,636.098646,0.0,0.0,0.0,0.0,13.0
4076,0.0,0.0,16.1,1,1,0,1,1,5.0,5.0,5.0,4.999418,4.999418,4.999418,0.0,0.0,0.0,2,4.999418468,5.0,0.0,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5967,968.22,20435.01,776222.98,63,35,0,7,12,0.01,424.99,14.42815,0.0,120.97,8.008253999999999,0.0,0.0,0.0,98,504.52,504.9852335,0.0,0.46523346,66.0,58156.38532,58172.97,0.0,10.0,18.0,0.0,23.0,0.0,16879.75,1571.794198,0.0,16875.0,2005.964483,8.0,23.0
6945,0.0,0.0,334495.03,1,1,0,1,1,0.009528,0.009528,0.009528,0.009444,0.009444,0.009444,0.0,0.0,0.0,2,0.00944437,0.00952837,0.0,8.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9053,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,0.0,0.0,2253.25,1,1,0,1,1,12.123629,12.123629,12.123629,12.123009,12.123009,12.123009,0.0,0.0,0.0,2,12.12300879,12.12362879,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,27285.64,2620.22,201480.33,7,4,0,4,4,0.045359,0.6175729999999999,0.274617,0.0,0.3,0.15629,0.0,0.0,0.0,11,1.094030959,1.09846778,0.0,0.004436821,7.0,314.6478186,270.7104527,0.0,1.0,3.0,0.0,3.0,0.01229,145.505479,62.929564,100.0,170.710453,135.355226,1.0,3.0
6709,89.67,1174.39,340152.37,87,283,0,2,1,0.200064,5.5,0.29267,0.541968,5.498723,0.951129,0.0,0.0,0.0,370,82.74824872,82.82547164,0.0,0.077222915,1.0,53.37107162,0.0,0.0,0.0,1.0,0.0,1.0,53.371072,53.371072,53.371072,0.0,0.0,0.0,0.0,1.0
449,5.95,2723.09,398398.52,139,146,0,17,1,1.094,373.0,127.255145,1.089091,626.9949889999998,133.661872,0.0,0.0,0.0,285,18579.00025,18579.25112,0.0,0.25086888,1.0,1e-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8534,9778.51,53326.3,625703.3,4,11,0,11,4,0.0001,0.101099,0.049627,0.00456,0.229926,0.133622,0.0,0.0,0.0,15,0.53448613,0.545893145,0.0,0.011407015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7712,21.68,369.91,6005.32,4,16,0,16,2,0.001676,2.770609,1.071856,0.5,14.146760999999998,4.286585,0.0,0.0,0.0,20,17.14634108,17.14969723,0.0,0.00335615,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
7167,232.15,4540.31,199746.97,39,42,0,4,1,0.049007,0.37434,0.071486,0.044021,0.373918,0.076384,0.0,0.0,0.0,81,2.97899047,3.002411682,0.0,0.023421212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8608,0.0,81.55,3506.65,0,43,0,41,0,0.001174,19.49,1.835611,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,78.93126631,0.0,78.93126631,4.0,112.37,0.0,0.0,0.0,4.0,0.0,4.0,0.0,99.0,28.0925,0.0,0.0,0.0,0.0,4.0
6883,5.95,16359.54,540043.22,30,33,0,10,2,0.011089,99.703158,18.6837,0.534594,99.702528,20.551363,0.0,0.0,0.0,63,616.5408774,616.5621052,0.0,0.02122777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8421,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,5.48,13900.63,319835.12,22,23,0,2,1,0.003,0.005,0.003261,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.075,0.0,0.075,54.0,1.25e-10,9.71e-11,0.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7959,2960.78,551.15,389632.28,102,159,1,145,76,0.000926,10.03,0.156006,0.0,31.3,0.557883,0.0,0.0,0.0,262,56.90404570000001,24.80488701,0.0,-32.09915869,498.0,8224365.159,6068738.885,0.0,15.0,153.0,0.0,213.0,0.0,950000.0,18734.31699,0.0,1350000.0,102859.9811,56.0,211.0
884,3.66,1851.58,1142825.12,616,616,0,1,1,0.200009,0.408772,0.21117,0.196567,0.408152,0.210567,0.0,0.0,0.0,1232,129.7091016,130.0804617,0.0,0.371360131,2.0,1553031611.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1553031609.0,776515805.5,0.0,0.0,0.0,0.0,2.0
7574,164.38,0.21,329.18,2,2,0,2,2,49.354005,51.645995,50.5,1.0,99.998492,50.499246,0.0,0.0,0.0,4,100.9984925,101.0,0.0,0.00150753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8459,0.0,1.71,1659.35,1,2,0,2,1,1.0,3.0,2.0,3.999874,3.999874,3.999874,0.0,0.0,0.0,3,3.999874,4.0,0.0,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,15443.73,2290.11,1752475.73,81,219,0,12,30,0.109574,1999.995,22.491934,0.0,1001.0,61.124582,0.0,0.0,0.0,300,4951.091144,4925.733592000001,0.0,-25.35755275,105.0,44033.38984,2547.470014,0.0,9.0,35.0,0.0,36.0,0.0,16888.0,483.883405,0.0,1200.0,181.962144,8.0,35.0
5296,313.65,949.73,845735.43,701,659,0,44,132,0.0156,48.16,0.877698,0.0,23.0,0.875049,0.0,0.0,0.0,1360,613.4091804,578.4029157000001,0.0,-35.00626466,279.0,2896532.444,1021070.61,0.0,37.0,95.0,0.0,101.0,0.0,676818.9445,15742.02415,0.0,220066.0,10748.11168,35.0,98.0
5602,306.01,216942.13,869910.58,7,4,0,4,5,0.056727,50.0,13.502923999999998,0.003886,48.999538,7.714848,0.0,0.0,0.0,11,54.00393844,54.01169666,0.0,0.00775822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,2752.07,26631.65,950313.48,55,30,0,3,20,1.067916,54.569144,12.855549,0.0,54.5,7.042109,0.0,0.0,0.0,85,387.3159811,385.66648210000005,0.0,-1.64949904,37.0,11171.96614,10337.88329,0.0,7.0,18.0,0.0,20.0,0.0,3333.333333,398.998791,0.0,3966.0435,1148.653699,8.0,20.0
2438,2.97,9105.66,54651.8,6,6,0,3,1,0.1,10.429022,2.587337,0.09958,10.428602,2.586917,0.0,0.0,0.0,12,15.5215016,15.5240216,0.0,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8517,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
2121,0.0,0.0,1.45,1,1,0,1,1,0.470629,0.470629,0.470629,0.470158,0.470158,0.470158,0.0,0.0,0.0,2,0.470157784,0.47062942,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,15.61,19327.87,96717.38,5,5,0,1,5,1.0,8.01,4.202764,0.99958,8.009496,4.202327,0.0,0.0,0.0,10,21.011636,21.01382000000001,0.0,0.002184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6264,3.67,10576.63,63478.12,5,6,0,2,5,0.000559,18.195,10.023758,0.004118,18.194559,12.028063,0.0,0.0,0.0,11,60.14031516,60.14255079999999,0.0,0.002235636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,0.0,9761.08,97610.85,0,10,1,5,0,0.0,9.678069,4.159299,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,41.59299069,0.0,41.59299069,1.0,1.44880835,0.0,0.0,0.0,1.0,0.0,1.0,1.448808,1.448808,1.448808,0.0,0.0,0.0,0.0,1.0
7601,159.65,0.5,320.3,2,2,0,2,2,40.365866,60.634134,50.5,7.99895,93.000066,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,161.51,0.0,323.02,2,1,0,1,2,101.0,101.0,101.0,4.0,96.999016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,943.06,491.61,286442.25,200,199,0,18,31,0.000149,1.523434,0.214437,0.0,3.0,0.212653,0.0,0.0,0.0,399,42.53058944,42.67294412,0.0,0.14235468,461.0,12695.9934,3807.992405,0.0,41.0,22.0,0.0,14.0,0.0,8888.0,32.637515,0.0,865.7761529999998,52.888783,10.0,14.0
2488,9.02,1019.21,471793.35,441,459,0,2,1,0.146717,2.672166,1.392629,0.5028600000000001,6.472286,1.448489,0.0,0.0,0.0,900,638.7837711,639.2168512999998,0.0,0.4330801420000001,3.0,367.0878475,0.0,0.0,0.0,2.0,0.0,3.0,0.0,365.0,122.362616,0.0,0.0,0.0,0.0,3.0
7940,0.0,479.7,8267.32,1,6,0,6,1,0.034931,50.0,10.327781,61.965635,61.965635,61.965635,0.0,0.0,0.0,7,61.96563483,61.96668483,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435,0.0,0.0,1.87,1,1,0,1,1,1.990144,1.990144,1.990144,1.989673,1.989673,1.989673,0.0,0.0,0.0,2,1.989672664,1.9901443,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,0.0,0.0,59.97,1,1,0,1,1,2.113002,2.113002,2.113002,2.112561,2.112561,2.112561,0.0,0.0,0.0,2,2.11256053,2.11300153,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,23.57,0.92,72.55,3,2,0,2,3,36.0883,64.9117,50.5,0.1,53.29844,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,3286.7,226781.97,0,69,1,3,0,0.0,4.820004,2.15269,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,148.5356299,0.0,148.5356299,2.0,3.409239489,0.0,0.0,0.0,2.0,0.0,2.0,0.466171,2.943069,1.70462,0.0,0.0,0.0,0.0,2.0
7380,12.23,14730.85,88458.48,6,6,0,2,1,0.05,2.99,1.102061,0.049295,2.989542,1.101552,0.0,0.0,0.0,12,6.609313809,6.61236777,0.0,0.003053961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6417,0.0,19260.17,192601.7,0,10,1,6,0,0.0,18.39442,7.0127380000000015,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,70.12737969,0.0,70.12737969,2.0,1.107737413,0.0,0.0,0.0,2.0,0.0,2.0,0.46053,0.647208,0.553869,0.0,0.0,0.0,0.0,2.0
4500,0.0,14.17,10743.17,1,2,0,1,1,0.4166,0.5961,0.50635,1.01,1.01,1.01,0.0,0.0,0.0,3,1.01,1.0127,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,23.33,0.0,69.98,3,2,0,2,3,16.931091000000002,84.06890899999998,50.5,11.375,56.84805,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,0.0,0.0,40.28,1,1,0,1,1,2.0,2.0,2.0,1.999013,1.999013,1.999013,0.0,0.0,0.0,2,1.999013,2.0,0.0,0.000987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626,1175.92,733.46,4552.23,2,3,0,2,2,0.5,9.99,3.826667,0.48,10.998278,5.739139,0.0,0.0,0.0,5,11.478278,11.48,0.0,0.0017219999999999,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,0.0
4527,102185.85,0.0,204371.7,2,1,0,1,1,2.285,2.285,2.285,0.001957,2.282,1.1419780000000002,0.0,0.0,0.0,3,2.2839567990000003,2.285,0.0,0.001043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,156.14,2143.62,22841.43,9,10,0,1,1,0.325063,1.6453830000000005,0.835075,0.330788,1.644942,0.927393,0.0,0.0,0.0,19,8.3465338,8.350754799999999,0.0,0.004221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7528,1918.25,1657.68,836989.35,44,454,0,12,6,0.205059,97.400692,3.9463,0.0,230.337471,40.718163,0.0,0.0,0.0,498,1791.599192,1791.620145,0.0,0.020952925,14.0,182736.2802,2.114803273,0.0,1.0,10.0,0.0,13.0,0.0,161873.0,14056.63694,2.114803,2.114803,2.114803,1.0,13.0
9314,4239.43,3998.93,113653.47,7,21,0,6,6,0.000752,5.001697,0.438856,0.025,2.472709,1.3157370000000002,0.0,0.0,0.0,28,9.210159775,9.215966275,0.0,0.0058065,4.0,350.0541833000001,0.0,0.0,0.0,4.0,0.0,4.0,0.0,340.0,87.51354599999998,0.0,0.0,0.0,0.0,4.0
3510,0.0,0.0,46.37,1,1,0,1,1,18.4,18.4,18.4,18.399496,18.399496,18.399496,0.0,0.0,0.0,2,18.399496,18.4,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,3553.44,5706.58,90447.05,11,9,0,3,9,0.053061,29.995,11.169785,0.0,87.0,17.046739000000002,0.0,0.0,0.0,20,187.5141299,100.5280611,0.0,-86.98606878,7.0,19803.38533,12303.38533,0.0,3.0,4.0,0.0,4.0,0.0,10000.0,4950.846333,1224.110043,8579.275287999999,4101.128444,3.0,4.0
3167,358.22,5752.2,850771.93,1540,52,0,13,96,0.0,591.614229,106.439104,0.0,400.0,4.157208,0.0,0.0,0.0,1592,6402.100852000001,5534.833414,0.0,-867.2674385,272.0,21814.78275,15500.76197,0.0,30.0,29.0,0.0,15.0,0.0,8888.0,152.550928,0.001,636.9028900000002,120.160945,2.0,15.0
8739,0.0,12326.24,29032.4,1,2,0,2,1,0.00185,0.262312,0.132081,0.264099,0.264099,0.264099,0.0,0.0,0.0,3,0.264098722,0.264161725,0.0,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,41.49,3394.1,1284742.27,370,374,0,4,3,0.044836,5.984678,0.892415,0.042653,5.981358999999999,0.8993559999999999,0.0,0.0,0.0,744,332.7618308000001,333.7633261000001,0.0,1.00149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,0.0,60.26,1807.93,0,30,1,28,0,0.031,76.0,6.03313,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,180.9939065,0.0,180.9939065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466,503.22,243.59,7743.75,12,7,0,5,12,0.0017,15.000528,2.942177,0.028081,5.748366000000001,1.858844,0.0,0.0,0.0,19,22.30612903,20.59523835,0.0,-1.710890677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1582.86,2425.42,946612.53,359,156,0,50,129,3.1e-05,56.594841,3.464638,0.0,75.0,1.972365,0.0,0.0,0.0,515,708.0790576,540.4835075,0.0,-167.5955501,430.0,1565959747.0,12439063.68,0.0,50.0,160.0,0.0,168.0,0.0,1553054293.0,5954219.569,0.0,4808857.0,74485.41123,53.0,163.0
