x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
number_of_transactions__received tnx,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,10.559733981317802,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005484154428303035,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.239466802846853,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,763.4990328164499,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,418554684.0611086,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8771825.99540075,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1263.571988132815,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1165663.9007980311,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,63410.07036749039,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.0577738719962158,DecisionTreeRegressor()
number_of_transactions__received tnx,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.112579050302114,DecisionTreeRegressor()
number_of_transactions__received tnx,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.19128844528044103,DecisionTreeRegressor()
number_of_transactions__received tnx,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.1256211229003942,DecisionTreeRegressor()
number_of_transactions__received tnx,flag,0.0,regression,True,mean absolute error,0.2212,0.2603173679000801,DecisionTreeRegressor()
number_of_transactions__number of created contracts,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7865.146289981636,DecisionTreeRegressor()
number_of_transactions__number of created contracts,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11608.465980440187,DecisionTreeRegressor()
number_of_transactions__number of created contracts,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,244246.6584763995,DecisionTreeRegressor()
number_of_transactions__number of created contracts,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,154.53433787144846,DecisionTreeRegressor()
number_of_transactions__number of created contracts,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,239.48130694164658,DecisionTreeRegressor()
number_of_transactions__number of created contracts,number_of_transactions__number of created contracts,1.0,predict_itself,True,,0.0,1.0,
number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,52.34621964796729,DecisionTreeRegressor()
number_of_transactions__number of created contracts,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,36.90043505394108,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,72.25926415582157,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1290.6992764675351,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.44229544490148,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.006878326931634,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,430.7338343584829,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,63.4907206265769,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.1853037435086535e-05,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.333323743508654e-05,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.2592904101753203e-05,DecisionTreeRegressor()
number_of_transactions__number of created contracts,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,390.15141602879214,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10919.491688774298,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22311.512887826913,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.33331035017532e-05,DecisionTreeRegressor()
number_of_transactions__number of created contracts,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,15012.540315358643,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,54.57289809562913,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,428624969.8268869,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3059932.4553328846,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,393.41151044265644,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.029538237685244,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,10.294565352853924,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005893811872585914,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.3440846605887025,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,709.132508540868,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,419859483.1054114,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8992548.168040626,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1107.7067356797654,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1035157.304406479,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,61979.21620538511,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.121238996827665,DecisionTreeRegressor()
number_of_transactions__number of created contracts,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.224567961142462,DecisionTreeRegressor()
number_of_transactions__number of created contracts,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.20904782296916388,DecisionTreeRegressor()
number_of_transactions__number of created contracts,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.1414173420870363,DecisionTreeRegressor()
number_of_transactions__number of created contracts,flag,0.0,regression,True,mean absolute error,0.2212,0.34217268982624005,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8057.641921797613,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,10536.736191775146,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,transaction_time__time diff between first and last (mins),0.06903610227817925,regression,True,mean absolute error,215952.370092,201043.86018311346,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,162.93860036322147,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,number_of_transactions__received tnx,0.011099640031853486,regression,True,mean absolute error,146.701,145.07267170768705,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.28563887280586,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,number_of_transactions__unique received from addresses,1.0,predict_itself,True,,0.0,1.0,
number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,35.94242371111789,DecisionTreeRegressor()
number_of_transactions__unique received from addresses,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,65.31486998365227,DecisionTreeRegressor()
